ID_KH,TEN_KH,DIACHI_KH,GIOITINH_KH,EMAIL_KH,NGAYSINH_KH,SDT_KH,USERNAME_KH,PASS_KH,TIKIXU,MA_HTTT
6067,An Lê,"156 pAn Lạc A, QBình Tân, TpHCM",0,eytcklq359@gmail.com          ,11/30/1980 22:58,329251165,Lorie286            ,Florida             ,446972580,NULL
6068,Minh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,buskm126@gmail.com            ,3/15/1991 18:40,889105610,Scot598             ,Kentucky            ,-668504807,NULL
6069,Nguyễn Xuân Hùng,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,wzavfhhu.fypnfqu@gmail.com    ,4/21/1980 12:31,362776408,Mitchell15          ,Delaware            ,1901973272,NULL
6070,Thái Bảo Nam,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,wjccxm7@gmail.com             ,2/28/1982 19:56,435918757,Guillermo612        ,Washington          ,365017742,NULL
6071,Nguyễn Thái Giang,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,fvexgq47@gmail.com            ,6/2/1984 22:50,600097149,Jose861             ,Wisconsin           ,-1793004752,NULL
6072,Tạ Hữu Đức Mạnh,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,zatkivw@gmail.com             ,5/28/1995 1:37,800802620,Tabatha354          ,Indiana             ,1892689697,NULL
6073,Lê Hoàng Giang,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,kjpliat3@gmail.com            ,8/1/1985 1:11,966151075,Drew290             ,Oregon              ,622724714,NULL
6074,Lê Đình Đạt,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,otoshi.gufa@gmail.com         ,1/19/1985 4:53,961850227,Felix939            ,Tennessee           ,196806072,NULL
6075,Nguyễn Huỳnh Bảo Nam,"156 pAn Lạc A, QBình Tân, TpHCM",1,xjjsprq.gvmpm@gmail.com       ,1/9/1983 11:44,663808071,Armando30           ,Massachusetts       ,174110294,NULL
6076,Dương,120 Phan Xích Long P3 Quận Bình Thạnh,1,pmjx4@gmail.com               ,2/13/1988 8:13,416257131,Ethan549            ,Nebraska            ,-292511000,NULL
6077,Nguyễn Duy Nguyên,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",0,erbmeeq335@gmail.com          ,8/15/1993 3:02,491383858,Evan922             ,Rhode Island        ,-802895753,NULL
6078,Nguyễn Vinh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,rblw.smtf@gmail.com           ,8/27/1983 0:46,571995154,Greg987             ,Washington          ,693924299,NULL
6079,Vương Đắc Quốc Anh,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,wtjuk5@gmail.com              ,9/28/1988 12:47,279215507,Christian888        ,Ohio                ,2042917335,NULL
6080,Tuệ San,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,ceaoel761@gmail.com           ,4/20/1990 23:39,239683096,Dana137             ,Kentucky            ,1760975475,NULL
6081,Vòng Tải Đông,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,yyykxas.tlmjqk@gmail.com      ,10/14/1991 12:32,167473644,Jane824             ,Louisiana           ,-1516030496,NULL
6082,Nguyễn Việt Anh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,vbwu.wnbxrhpnsd@gmail.com     ,4/18/1982 7:31,633635735,Jeannette031        ,North Carolina      ,2003940436,NULL
6083,Võ Nguyễn Tuấn Kiệt,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,lxvlkmhw.isnfo@gmail.com      ,11/11/1985 21:53,576737007,Rene248             ,Washington          ,1983577068,NULL
6084,Bùi Ngọc Minh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,ojstjlwc03@gmail.com          ,6/27/1996 11:13,10852239,Shaun372            ,Hawaii              ,-1172783624,NULL
6085,Nguyễn Đức Hiển,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,febikx.klpoxb@gmail.com       ,1/30/1996 20:51,259214147,Doris465            ,North Dakota        ,-2011680671,NULL
6086,Nguyễn Quang Thắng,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,ounsdgb379@gmail.com          ,11/20/1996 5:20,6369344,Dina044             ,Arkansas            ,-1265479644,NULL
6087,Nguyễn Thanh Tùng,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,sabmymoq13@gmail.com          ,1/10/1992 12:58,46365077,Everett662          ,Colorado            ,1840082176,NULL
6088,Quang,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,mdyd36@gmail.com              ,7/6/1992 19:08,551731416,Tomas899            ,Florida             ,603692558,NULL
6089,Nguyễn Quỳnh Giang,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,qvifed969@gmail.com           ,7/9/1981 17:52,332158128,Jenny903            ,Montana             ,652680990,NULL
6090,Trần Hải Bảo Minh,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,wkkcq6@gmail.com              ,9/10/1985 13:23,21386118,Tera502             ,Mississippi         ,328084688,NULL
6091,Nguyễn Tâm Anh,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,jjkiuxg.hqlejfesh@gmail.com   ,11/30/1995 13:56,103394382,Elizabeth721        ,Oklahoma            ,-1700134206,NULL
6092,Lê Nguyễn Nhật Anh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,qgllkdp.aoavyhg@gmail.com     ,2/11/1985 21:52,239327389,Suzanne287          ,Michigan            ,-1133431137,NULL
6093,Sơn,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,xxkgtd.hgraeyxd@gmail.com     ,6/15/1988 2:02,862245324,Dianna407           ,Indiana             ,399493165,NULL
6094,Minh Hoàng,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,bayxafee.phum@gmail.com       ,7/18/1992 23:13,926497667,Luz80               ,Florida             ,-1323743096,NULL
6095,An Hải Nam,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,dtgu.wcpbcwxsj@gmail.com      ,7/14/1985 9:29,549135191,Arturo909           ,Michigan            ,132313334,NULL
6096,Nguyễn Tạ Ân Bình,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,qwsxginx.bbhgdnutx@gmail.com  ,10/17/1989 10:44,750145371,Kelly417            ,New Hampshire       ,-1479864775,NULL
6097,Trần Hải Bảo Minh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,rdgzex@gmail.com              ,9/6/1983 22:13,930054906,Darla385            ,Illinois            ,1564353473,NULL
6098,Nguyễn Nhật Quang,"156 pAn Lạc A, QBình Tân, TpHCM",1,igmj.kcor@gmail.com           ,10/30/1993 4:43,33348247,Ian195              ,North Dakota        ,-2016946748,NULL
6099,Nguyễn Hoàng Gia Vỹ,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,gicr@gmail.com                ,3/15/1993 22:25,292776385,Armando020          ,South Dakota        ,1274334371,NULL
6100,Hồ Tấn Thiện,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,jypb@gmail.com                ,3/29/1988 5:19,571539442,Peter228            ,Vermont             ,814551964,NULL
6101,Đặng Đức Dũng,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,lnps.zrajzpsn@gmail.com       ,7/27/1981 14:16,615926252,Maureen97           ,Montana             ,-237119957,NULL
6102,Nguyễn Quang Thịnh,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,skfccei8@gmail.com            ,4/27/1986 21:26,834574877,Constance862        ,Ohio                ,-167689419,NULL
6103,Phan Anh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,byyhgcr48@gmail.com           ,8/9/1993 2:54,344403111,Ty304               ,Wyoming             ,-2128550272,NULL
6104,Benjamin,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,vivpiss.icgevbsucm@gmail.com  ,11/11/1981 14:58,352183595,Sherri446           ,Illinois            ,-253647145,NULL
6105,Nguyễn Phúc Minh Khôi,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,wihattcw.exxbkuhpa@gmail.com  ,7/7/1981 5:13,489371891,Gordon01            ,New Hampshire       ,-2069465808,NULL
6106,Nguyễn Danh Hoàng Long,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,wihtwrc962@gmail.com          ,6/9/1982 8:50,129227422,Perry160            ,Iowa                ,839385619,NULL
6107,Lâm Ngọc Khánh An,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,tmmb.opvpv@gmail.com          ,10/29/1982 17:23,845496574,Jimmy676            ,Alaska              ,1532386309,NULL
6108,Nguyễn Quang Hưng,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,ejdlgleb505@gmail.com         ,8/30/1996 10:25,427611763,Kristine274         ,Pennsylvania        ,1410571873,NULL
6109,Hoàng Phú Minh,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,bqrvzqyz8@gmail.com           ,6/22/1991 2:50,261577895,Julio807            ,Iowa                ,1710297925,NULL
6110,Ngô Đan Khanh,"156 pAn Lạc A, QBình Tân, TpHCM",1,mtlsa.prizzun@gmail.com       ,7/21/1996 15:46,113554880,Iris48              ,Wyoming             ,-425069931,NULL
6111,Trần Việt Anh,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,etozln.yyape@gmail.com        ,11/20/1983 8:01,54716645,Shelby487           ,Washington          ,1573924281,NULL
6112,Bảo Kỳ,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,ffnonyl.etpymsr@gmail.com     ,3/4/1991 17:30,610211987,Quincy203           ,South Carolina      ,-1057056109,NULL
6113,Nguyễn Minh Trí,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,alfuf.mgvynu@gmail.com        ,4/24/1996 1:04,863810663,Lonnie973           ,Georgia             ,-1443066766,NULL
6114,Nguyễn Doãn Thiên Ân,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,dhjl42@gmail.com              ,7/10/1994 23:21,407783803,Marilyn989          ,West Virginia       ,-619744795,NULL
6115,Cường,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,zoijfv.bhgzezkaq@gmail.com    ,9/4/1994 11:15,854765233,Tia382              ,Hawaii              ,-539626810,NULL
6116,Nguyễn Việt Anh,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,cgcm1@gmail.com               ,6/19/1981 19:46,451571643,Lonnie948           ,New Hampshire       ,663114506,NULL
6117,Trần Mai Ngọc Đăng,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,ioapf@gmail.com               ,5/14/1987 0:25,907593245,Lakeisha566         ,Vermont             ,995782399,NULL
6118,Nguyễn Danh Hoàng Long,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,fgwe6@gmail.com               ,2/28/1996 23:54,655641442,Carla8              ,Mississippi         ,-680298968,NULL
6119,Quang Minh,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,xfozz@gmail.com               ,7/29/1988 10:32,634106608,Gabrielle670        ,Rhode Island        ,-1676454119,NULL
6120,Nguyễn Hà Khánh Ngọc,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,mniamn1@gmail.com             ,5/17/1992 22:59,492156035,Mary48              ,Minnesota           ,-577622599,NULL
6121,Nguyễn Tuấn Hưng,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,nzdmby71@gmail.com            ,7/15/1981 14:41,909659398,Kathy886            ,Maine               ,-672887652,NULL
6122,Phan Tấn Khoa,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,mnmolpwc9@gmail.com           ,5/27/1985 3:51,582578048,Ron462              ,Wyoming             ,-2146799353,NULL
6123,Tuấn Minh,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,pcsyt7@gmail.com              ,9/6/1989 0:48,719993167,Lewis196            ,Tennessee           ,-484536223,NULL
6124,Nguyễn Thúy An,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,zvcsnkep.ougazw@gmail.com     ,8/11/1991 23:08,388947973,Alberto113          ,Ohio                ,656599610,NULL
6125,Tạ Minh Đức,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,axoozx.ojjamwbk@gmail.com     ,4/1/1983 6:00,749612710,Michelle871         ,Hawaii              ,138707084,NULL
6126,Lê Xuân Minh,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,msjw.snmzkvics@gmail.com      ,4/21/1996 0:58,949251419,Ernesto432          ,Nevada              ,-1533945059,NULL
6127,Vũ Minh Thành,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,ikugqaxo@gmail.com            ,12/12/1986 23:34,415450114,Kristina929         ,Alabama             ,-643056676,NULL
6128,Phạm Phúc Nguyên,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,uogvnjho5@gmail.com           ,1/13/1990 1:58,581680467,Eric275             ,New Hampshire       ,446100350,NULL
6129,Trần Gia Huy,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,svbmydof9@gmail.com           ,7/7/1996 19:25,727392727,Betty344            ,Maryland            ,-97864173,NULL
6130,Vũ Lê Trường Phúc,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,mgeiluum.yyfdwlaoln@gmail.com ,3/25/1990 1:00,439252909,Roberto334          ,Texas               ,-103079290,NULL
6131,Phạm Minh Hùng,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,hbkon.vuudpbjh@gmail.com      ,6/8/1984 9:59,54479723,Bryant986           ,Iowa                ,-1783635234,NULL
6132,Phan Thiện Lâm,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,ydmscep.gvgcesflle@gmail.com  ,10/15/1996 22:19,427549400,Esmeralda880        ,Colorado            ,-2001662685,NULL
6133,Trần Khánh Chi,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,tuxvjrdj.eupgclzv@gmail.com   ,6/13/1987 2:22,242178847,Clarence040         ,Connecticut         ,-240844563,NULL
6134,Nguyễn Khải Hoàn,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,cmmkh760@gmail.com            ,7/2/1980 7:28,987053094,Cherie041           ,South Dakota        ,1384284217,NULL
6135,Hoàng gia huy,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,dpec263@gmail.com             ,9/24/1988 9:22,535539566,Randy438            ,Tennessee           ,-163257591,NULL
6136,Lê Đức Hiếu,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,bgduca.chfpv@gmail.com        ,6/18/1985 15:06,640897562,Walter441           ,North Carolina      ,142916489,NULL
6137,Nguyễn Khôi Nguyên,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,shjqrfzn@gmail.com            ,9/9/1985 4:37,550576103,Ismael346           ,North Dakota        ,867628619,NULL
6138,Trần Hải Nam,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,opmuxfim236@gmail.com         ,1/1/1984 6:54,428209843,Vicki047            ,Ohio                ,-384154628,NULL
6139,Lê Việt Anh,"233đường Trục, P.13, Q. BìnhThạnh",1,dnwnusnu17@gmail.com          ,12/22/1994 6:00,507726789,Max676              ,New York            ,-1252170057,NULL
6140,Lâm Bảo Khánh,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,ydloyh.kebebxd@gmail.com      ,8/23/1993 12:00,933479589,Eileen497           ,Maine               ,-203222609,NULL
6141,Trần Minh Thành,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,blxtl.czncru@gmail.com        ,1/22/1994 11:56,119174269,Jesus419            ,Arizona             ,567377756,NULL
6142,Nguyễn Văn Thành,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,cpdqji.hcaqsju@gmail.com      ,5/12/1992 2:33,32491126,Gabriel63           ,Louisiana           ,152096132,NULL
6143,Tuệ San,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,svkeayh443@gmail.com          ,1/15/1981 16:17,501273176,Seth171             ,Vermont             ,-120471815,NULL
6144,Ngô Đan Khanh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,leyuwb457@gmail.com           ,12/19/1981 2:06,166731717,Norman697           ,Montana             ,1088981360,NULL
6145,Thái Doãn Phát,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,oevt.hhpuh@gmail.com          ,10/22/1981 5:22,12830162,Cristina075         ,Nevada              ,-9443354,NULL
6146,Nguyễn Trọng Quang,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,pndicmz.yvxcvvh@gmail.com     ,9/27/1984 20:26,119557734,Misty263            ,Virginia            ,447349754,NULL
6147,Vũ Quang Đạt,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,igiqjlt25@gmail.com           ,10/20/1985 20:48,208938780,Richard319          ,Idaho               ,-1631689444,NULL
6148,Tạ Hữu Đức Mạnh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,byqxrejx@gmail.com            ,12/6/1990 2:41,386933212,Rick012             ,Kansas              ,507445202,NULL
6149,Nguyễn Trọng Quang,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1,oxkq@gmail.com                ,11/14/1994 11:59,226772012,Oscar476            ,Wisconsin           ,1075758213,NULL
6150,Hồ Hải Nam,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,zzzyg.qgbj@gmail.com          ,1/25/1984 13:43,925386170,Loretta412          ,Utah                ,-1134993355,NULL
6151,Đỗ Đức Phúc Thịnh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,vfks@gmail.com                ,6/6/1982 10:19,192954171,Latanya867          ,North Dakota        ,2010481230,NULL
6152,Đinh Tuấn Khang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,akrmjfkh.yvkoqh@gmail.com     ,7/8/1984 22:20,346632427,Dean501             ,South Carolina      ,-557539332,NULL
6153,Nguyễn Quỳnh Giang,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,ecscyb.ogctdfare@gmail.com    ,4/2/1985 18:11,308563660,Frankie276          ,Vermont             ,54659648,NULL
6154,Ngô Đan Khanh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ginp.gexhg@gmail.com          ,10/28/1980 23:25,632443530,Carlton749          ,Maine               ,1108938181,NULL
6155,Nguyễn Tâm Anh,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,iexv.hcbjsfvyi@gmail.com      ,9/14/1986 14:37,700742295,Anita337            ,Montana             ,-1520838712,NULL
6156,Bảo Kỳ,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,qnydgq@gmail.com              ,3/2/1993 10:25,506854639,Jody995             ,Montana             ,-2028431437,NULL
6157,Trương Đăng Kiên ,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ojwwudra.xvir@gmail.com       ,8/21/1993 20:39,394784832,Sherri594           ,Texas               ,1424191628,NULL
6158,Tuấn Minh,"156 pAn Lạc A, QBình Tân, TpHCM",0,kcvwp@gmail.com               ,12/29/1981 3:46,689371986,Omar13              ,Iowa                ,-337195147,NULL
6159,Nguyễn Việt Anh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",0,nrnk767@gmail.com             ,8/13/1995 8:58,566709127,Lashonda685         ,Alaska              ,-1958231441,NULL
6160,Vũ Lê Trường Phúc,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,tyxl20@gmail.com              ,3/18/1982 4:15,788639835,Roger208            ,Alabama             ,-294577125,NULL
6161,Bùi Ngọc Minh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,haksivdt@gmail.com            ,6/27/1992 9:17,296182257,Maribel430          ,Iowa                ,165849870,NULL
6162,Lưu Trần Mẫn Khang,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,jtuoie2@gmail.com             ,10/16/1989 15:26,299521082,Rhonda764           ,Mississippi         ,-1067399257,NULL
6163,Nguyễn Đức Mạnh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,wgdx.xzwnq@gmail.com          ,2/23/1980 15:00,216317802,Phillip632          ,Maine               ,418008192,NULL
6164,Phùng Đức An,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,dmucze.jowfozeic@gmail.com    ,3/30/1981 1:50,969300179,Timothy872          ,Michigan            ,491323400,NULL
6165,Đức Thắng,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,anugluhu.guhhxvqiug@gmail.com ,2/13/1992 5:46,327049676,Jennie371           ,Oklahoma            ,-1921511587,NULL
6166,Vòng Tải Đông,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,bccphkx5@gmail.com            ,2/4/1984 9:42,699973232,Lorenzo433          ,South Dakota        ,1715712464,NULL
6167,Nguyễn Hoàng Khang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,wvndtx814@gmail.com           ,9/22/1983 15:07,141364869,Tasha484            ,North Dakota        ,-693708489,NULL
6168,Bùi Ngọc Minh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,yohois@gmail.com              ,10/23/1995 17:36,761831481,Alexis062           ,Maryland            ,332787377,NULL
6169,Trần Xuân Quang,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,wvykrq34@gmail.com            ,10/16/1985 13:59,254855368,Jesse877            ,Connecticut         ,-1488892193,NULL
6170,Nguyễn An Sơn,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,nrxlutc.tlbrpdazv@gmail.com   ,3/18/1989 20:09,926299912,Danielle394         ,Nevada              ,287391019,NULL
6171,Tuấn Minh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,qfsaaa.bgxql@gmail.com        ,10/10/1992 15:09,873505480,Angie892            ,Virginia            ,-1872576819,NULL
6172,Trương Hà Linh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,fzgqw.qqpulu@gmail.com        ,5/13/1983 17:31,304035464,Tyson027            ,Hawaii              ,1864917647,NULL
6173,Dương,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,unqeouv@gmail.com             ,3/9/1981 17:53,109323781,Jay366              ,Tennessee           ,1813716981,NULL
6174,Hoàng gia huy,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,xlfaa.dzilqxkd@gmail.com      ,12/6/1991 22:32,838364574,Angela049           ,Massachusetts       ,-772331901,NULL
6175,Đinh Tuấn Khang,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,zapcfpfg.ptbqxee@gmail.com    ,4/26/1995 11:03,919099815,Vicky569            ,Massachusetts       ,-1483338199,NULL
6176,Tạ Minh Đức,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,tkoopc4@gmail.com             ,3/5/1986 12:09,864139447,Bradley188          ,Alaska              ,899295932,NULL
6177,Vinh,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,veqgbn.lrmif@gmail.com        ,5/11/1984 11:34,841342294,Marvin641           ,Colorado            ,-1437173294,NULL
6178,Nguyễn Minh Quyền,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,cmxp42@gmail.com              ,9/18/1987 22:41,240128740,Sherman089          ,Kansas              ,-1211338767,NULL
6179,Lê Nguyễn Nhật Anh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,hrsmlk@gmail.com              ,10/20/1989 17:46,51627068,Micheal021          ,Delaware            ,659841395,NULL
6180,Trương Đăng Kiên ,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,dtktxj.vctmckf@gmail.com      ,7/4/1995 9:35,112603139,Ted392              ,Kansas              ,1002824590,NULL
6181,Nguyễn Mai Thảo,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,ldfsq573@gmail.com            ,7/2/1990 4:09,544918421,Alonzo814           ,Kansas              ,-1067092462,NULL
6182,Nguyễn Bảo Khánh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,jbkkyw.mojpnxmnh@gmail.com    ,1/6/1993 20:53,289724125,Lisa760             ,Ohio                ,587555594,NULL
6183,Nguyễn Đức Mạnh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,zfgnwz180@gmail.com           ,2/29/1992 13:59,962224603,Owen351             ,New Mexico          ,-233884503,NULL
6184,Cao Minh Bảo,"156 pAn Lạc A, QBình Tân, TpHCM",0,vaoui78@gmail.com             ,6/13/1992 5:41,759813843,Jill188             ,Nebraska            ,1870421137,NULL
6185,Khánh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,efsbc.udptb@gmail.com         ,10/19/1987 14:40,778280105,Tyrone112           ,Florida             ,1721990594,NULL
6186,Lê Vĩnh Lộc,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,diwek7@gmail.com              ,11/30/1996 11:40,988860424,Marty129            ,Missouri            ,395795166,NULL
6187,Quân,"233đường Trục, P.13, Q. BìnhThạnh",1,etsiaspz6@gmail.com           ,7/16/1991 4:08,445196425,Yvonne238           ,Idaho               ,1372220993,NULL
6188,Phạm Cao Lâm,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,abuuxsn@gmail.com             ,8/15/1986 2:56,406538284,Nina034             ,Rhode Island        ,-1829203688,NULL
6189,Trần Tiến Hùng,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,yuhkmm518@gmail.com           ,10/18/1990 16:51,685538435,Lana681             ,Iowa                ,-428577508,NULL
6190,Anh Quân,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,bzjtnafd331@gmail.com         ,7/24/1992 22:58,664629113,Keri865             ,Kentucky            ,-949843133,NULL
6191,Trà Thiên Ân,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,bknlekh.ybqfd@gmail.com       ,10/27/1988 18:27,125615200,Alejandro552        ,South Carolina      ,-1469028359,NULL
6192,Lê Gia Minh,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,bapmw.leend@gmail.com         ,9/12/1983 0:51,229616753,Jon830              ,Maine               ,1858724374,NULL
