ID_KH,TEN_KH,DIACHI_KH,GIOITINH_KH,EMAIL_KH,NGAYSINH_KH,SDT_KH,USERNAME_KH,PASS_KH,TIKIXU,MA_HTTT
6142,Nguyễn Văn Thành,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,cpdqji.hcaqsju@gmail.com,1992-05-12 02:33:00,32491126,Gabriel63,Louisiana,11100,HTTT002
6143,Tuệ San,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,svkeayh443@gmail.com,1981-01-15 16:17:00,501273176,Seth171,Vermont,11200,HTTT004
6144,Ngô Đan Khanh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,leyuwb457@gmail.com,1981-12-19 02:06:00,166731717,Norman697,Montana,11300,HTTT004
6145,Thái Doãn Phát,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,oevt.hhpuh@gmail.com,1981-10-22 05:22:00,12830162,Cristina075,Nevada,11400,HTTT002
6146,Nguyễn Trọng Quang,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,pndicmz.yvxcvvh@gmail.com,1984-09-27 20:26:00,119557734,Misty263,Virginia,11500,HTTT003
6147,Vũ Quang Đạt,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,igiqjlt25@gmail.com,1985-10-20 20:48:00,208938780,Richard319,Idaho,11600,HTTT004
6148,Tạ Hữu Đức Mạnh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,byqxrejx@gmail.com,1990-12-06 02:41:00,386933212,Rick012,Kansas,11700,HTTT004
6149,Nguyễn Trọng Quang,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1,oxkq@gmail.com,1994-11-14 11:59:00,226772012,Oscar476,Wisconsin,11800,HTTT002
6150,Hồ Hải Nam,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,zzzyg.qgbj@gmail.com,1984-01-25 13:43:00,925386170,Loretta412,Utah,11900,HTTT003
6151,Đỗ Đức Phúc Thịnh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,vfks@gmail.com,1982-06-06 10:19:00,192954171,Latanya867,North Dakota,12000,HTTT002
6152,Đinh Tuấn Khang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,akrmjfkh.yvkoqh@gmail.com,1984-07-08 22:20:00,346632427,Dean501,South Carolina,12100,HTTT005
6153,Nguyễn Quỳnh Giang,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,ecscyb.ogctdfare@gmail.com,1985-04-02 18:11:00,308563660,Frankie276,Vermont,12200,HTTT003
6154,Ngô Đan Khanh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ginp.gexhg@gmail.com,1980-10-28 23:25:00,632443530,Carlton749,Maine,12300,HTTT004
6155,Nguyễn Tâm Anh,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,iexv.hcbjsfvyi@gmail.com,1986-09-14 14:37:00,700742295,Anita337,Montana,12400,HTTT004
6156,Bảo Kỳ,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,qnydgq@gmail.com,1993-03-02 10:25:00,506854639,Jody995,Montana,12500,HTTT004
6157,Trương Đăng Kiên,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ojwwudra.xvir@gmail.com,1993-08-21 20:39:00,394784832,Sherri594,Texas,12600,HTTT003
6158,Tuấn Minh,"156 pAn Lạc A, QBình Tân, TpHCM",0,kcvwp@gmail.com,1981-12-29 03:46:00,689371986,Omar13,Iowa,12700,HTTT005
6159,Nguyễn Việt Anh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",0,nrnk767@gmail.com,1995-08-13 08:58:00,566709127,Lashonda685,Alaska,12800,HTTT001
6160,Vũ Lê Trường Phúc,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,tyxl20@gmail.com,1982-03-18 04:15:00,788639835,Roger208,Alabama,12900,HTTT005
6161,Bùi Ngọc Minh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,haksivdt@gmail.com,1992-06-27 09:17:00,296182257,Maribel430,Iowa,13000,HTTT002
6162,Lưu Trần Mẫn Khang,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,jtuoie2@gmail.com,1989-10-16 15:26:00,299521082,Rhonda764,Mississippi,13100,HTTT001
6163,Nguyễn Đức Mạnh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,wgdx.xzwnq@gmail.com,1980-02-23 15:00:00,216317802,Phillip632,Maine,13200,HTTT004
6164,Phùng Đức An,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,dmucze.jowfozeic@gmail.com,1981-03-30 01:50:00,969300179,Timothy872,Michigan,13300,HTTT002
6165,Đức Thắng,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,anugluhu.guhhxvqiug@gmail.com,1992-02-13 05:46:00,327049676,Jennie371,Oklahoma,13400,HTTT003
6166,Vòng Tải Đông,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,bccphkx5@gmail.com,1984-02-04 09:42:00,699973232,Lorenzo433,South Dakota,13500,HTTT005
6167,Nguyễn Hoàng Khang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,wvndtx814@gmail.com,1983-09-22 15:07:00,141364869,Tasha484,North Dakota,13600,HTTT001
6168,Bùi Ngọc Minh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,yohois@gmail.com,1995-10-23 17:36:00,761831481,Alexis062,Maryland,13700,HTTT005
6169,Trần Xuân Quang,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,wvykrq34@gmail.com,1985-10-16 13:59:00,254855368,Jesse877,Connecticut,13800,HTTT005
6170,Nguyễn An Sơn,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,nrxlutc.tlbrpdazv@gmail.com,1989-03-18 20:09:00,926299912,Danielle394,Nevada,13900,HTTT005
6171,Tuấn Minh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,qfsaaa.bgxql@gmail.com,1992-10-10 15:09:00,873505480,Angie892,Virginia,14000,HTTT004
6172,Trương Hà Linh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,fzgqw.qqpulu@gmail.com,1983-05-13 17:31:00,304035464,Tyson027,Hawaii,14100,HTTT003
6173,Dương,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,unqeouv@gmail.com,1981-03-09 17:53:00,109323781,Jay366,Tennessee,14200,HTTT001
6174,Hoàng gia huy,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,xlfaa.dzilqxkd@gmail.com,1991-12-06 22:32:00,838364574,Angela049,Massachusetts,14300,HTTT003
6175,Đinh Tuấn Khang,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,zapcfpfg.ptbqxee@gmail.com,1995-04-26 11:03:00,919099815,Vicky569,Massachusetts,14400,HTTT005
6176,Tạ Minh Đức,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,tkoopc4@gmail.com,1986-03-05 12:09:00,864139447,Bradley188,Alaska,14500,HTTT001
6177,Vinh,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,veqgbn.lrmif@gmail.com,1984-05-11 11:34:00,841342294,Marvin641,Colorado,14600,HTTT004
6178,Nguyễn Minh Quyền,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,cmxp42@gmail.com,1987-09-18 22:41:00,240128740,Sherman089,Kansas,14700,HTTT004
6179,Lê Nguyễn Nhật Anh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,hrsmlk@gmail.com,1989-10-20 17:46:00,51627068,Micheal021,Delaware,14800,HTTT003
6180,Trương Đăng Kiên,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,dtktxj.vctmckf@gmail.com,1995-07-04 09:35:00,112603139,Ted392,Kansas,14900,HTTT003
6181,Nguyễn Mai Thảo,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,ldfsq573@gmail.com,1990-07-02 04:09:00,544918421,Alonzo814,Kansas,15000,HTTT005
6182,Nguyễn Bảo Khánh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,jbkkyw.mojpnxmnh@gmail.com,1993-01-06 20:53:00,289724125,Lisa760,Ohio,15100,HTTT002
6183,Nguyễn Đức Mạnh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,zfgnwz180@gmail.com,1992-02-29 13:59:00,962224603,Owen351,New Mexico,15200,HTTT003
6184,Cao Minh Bảo,"156 pAn Lạc A, QBình Tân, TpHCM",0,vaoui78@gmail.com,1992-06-13 05:41:00,759813843,Jill188,Nebraska,15300,HTTT004
6185,Khánh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,efsbc.udptb@gmail.com,1987-10-19 14:40:00,778280105,Tyrone112,Florida,15400,HTTT004
6186,Lê Vĩnh Lộc,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,diwek7@gmail.com,1996-11-30 11:40:00,988860424,Marty129,Missouri,15500,HTTT003
6187,Quân,"233đường Trục, P.13, Q. BìnhThạnh",1,etsiaspz6@gmail.com,1991-07-16 04:08:00,445196425,Yvonne238,Idaho,15600,HTTT004
6188,Phạm Cao Lâm,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,abuuxsn@gmail.com,1986-08-15 02:56:00,406538284,Nina034,Rhode Island,15700,HTTT004
6189,Trần Tiến Hùng,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,yuhkmm518@gmail.com,1990-10-18 16:51:00,685538435,Lana681,Iowa,15800,HTTT002
6190,Anh Quân,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,bzjtnafd331@gmail.com,1992-07-24 22:58:00,664629113,Keri865,Kentucky,15900,HTTT002
6191,Trà Thiên Ân,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,bknlekh.ybqfd@gmail.com,1988-10-27 18:27:00,125615200,Alejandro552,South Carolina,16000,HTTT001
6192,Lê Gia Minh,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,bapmw.leend@gmail.com,1983-09-12 00:51:00,229616753,Jon830,Maine,16100,HTTT004
6193,Nguyễn An Sơn,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,zukxg95@gmail.com,1985-05-20 21:56:00,106728273,Daniel055,North Carolina,16200,HTTT001
6194,Trịnh Nhật Nam,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,xmwielrx.mkduxhhgyj@gmail.com,1992-10-06 01:45:00,303549090,Gina770,New Mexico,16300,HTTT003
6195,Lưu Trần Mẫn Khang,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,rhrtzne775@gmail.com,1981-02-26 02:43:00,110625088,Kris281,Arkansas,16400,HTTT003
6196,Vòng Tải Đông,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,razq.mhsbdorqzz@gmail.com,1984-04-07 20:30:00,888569863,Gilberto777,New Hampshire,16500,HTTT005
6197,Nguyễn Trúc Quỳnh,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",0,dzev161@gmail.com,1992-03-19 11:32:00,862062028,Vicky655,Wyoming,16600,HTTT001
6198,Nguyễn Gia Hưng,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,nntj.fcxh@gmail.com,1996-10-18 14:27:00,91241630,Helen761,Minnesota,16700,HTTT005
6199,Minh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,qyxzy1@gmail.com,1986-11-05 20:21:00,334466363,Shane870,South Dakota,16800,HTTT003
6200,Diệp Chi,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,wekdpuk87@gmail.com,1994-09-17 19:40:00,220505578,Lucas646,Oregon,16900,HTTT002
6201,Công Khanh,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,lcytysls1@gmail.com,1981-01-06 05:18:00,948316208,Thomas932,Illinois,17000,HTTT004
6202,Lương Bảo Lâm,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,gmahv@gmail.com,1986-12-29 03:13:00,173383141,Perry281,Texas,17100,HTTT001
6203,Hoàng Văn Việt,120 Phan Xích Long P3 Quận Bình Thạnh,0,kwbjd.xmdrb@gmail.com,1985-02-19 12:42:00,989660768,Regina414,Georgia,17200,HTTT002
6204,Phạm Minh Khôi,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,pfvyga.mwibswdtcg@gmail.com,1985-08-28 15:50:00,181227941,Ian775,Massachusetts,17300,HTTT005
6205,Đoàn Danh Hưng,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,wdqpapqh.fhwberh@gmail.com,1988-04-15 22:35:00,910074127,Katherine436,Wisconsin,17400,HTTT002
6206,Bùi Minh Khôi,120 Phan Xích Long P3 Quận Bình Thạnh,0,iphloyzs76@gmail.com,1996-01-24 16:48:00,287150742,Eva234,Mississippi,17500,HTTT004
6207,Minh Hoàng,120 Phan Xích Long P3 Quận Bình Thạnh,0,jxofjypu6@gmail.com,1983-05-02 04:26:00,980371670,Rachelle547,Wisconsin,17600,HTTT005
6208,Nguyễn Trí Dũng,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ogplao@gmail.com,1990-04-27 19:39:00,178648020,Norman56,Mississippi,17700,HTTT002
6209,Nguyễn Hoàng Biển,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,tqvlos.hgnikwki@gmail.com,1982-07-05 12:22:00,614687853,Glenn396,West Virginia,17800,HTTT003
6210,Ngân Hà,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,usrj.pwarkhhwqu@gmail.com,1980-07-12 02:28:00,942064391,Leon538,Missouri,17900,HTTT001
6211,Lưu Lê Tự Kiên,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,pgstvg03@gmail.com,1988-10-21 22:51:00,763500187,Steven128,Maryland,18000,HTTT005
6212,hoàng trung kiên,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,fdkedetl762@gmail.com,1985-12-03 21:58:00,238248506,Leigh004,Nevada,18100,HTTT001
6213,Ngô Mạnh Quân,"156 pAn Lạc A, QBình Tân, TpHCM",1,oafaaj.vgdpczl@gmail.com,1989-03-10 10:01:00,308128084,Felicia548,Connecticut,18200,HTTT001
6214,Phạm Nguyên Quỳnh Anh,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,wyrkq.fdccepjvq@gmail.com,1980-02-09 23:23:00,357549406,Bryce416,Oregon,18300,HTTT001
6215,Lê Đình Đạt,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,fgfuma.rhebobuz@gmail.com,1988-09-16 00:06:00,689674742,Justin346,Oklahoma,18400,HTTT001
6216,Bùi Danh Lưu,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,hvyvxr.xxhs@gmail.com,1996-06-20 12:24:00,492532120,Kate670,New Jersey,18500,HTTT002
6217,Hồ Nam,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1,mlmc.fwkxsc@gmail.com,1994-08-18 01:27:00,141014569,Lucas784,Utah,18600,HTTT002
6218,Nguyễn Duy Nguyên,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,ocep10@gmail.com,1984-09-11 09:20:00,655158007,Staci868,Texas,18700,HTTT004
6219,Ngân Hà,"156 pAn Lạc A, QBình Tân, TpHCM",0,zsrioluo6@gmail.com,1990-06-11 11:10:00,264581592,Ira656,Indiana,18800,HTTT005
6220,Trương Đăng Kiên,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,vtomf@gmail.com,1992-03-14 18:07:00,62232687,Craig600,Hawaii,18900,HTTT002
6221,Nguyễn Huỳnh Bảo Nam,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,xyftx8@gmail.com,1989-07-22 05:35:00,576344950,Teddy198,New Jersey,19000,HTTT003
6222,Phạm Vũ Khánh Linh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,wynwklu1@gmail.com,1994-02-07 12:12:00,41527536,Tracy049,Virginia,19100,HTTT005
6223,Hà Thiện Nhân,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,bwval3@gmail.com,1985-01-05 00:45:00,413764365,Keisha248,Colorado,19200,HTTT004
6224,Lê Thành Lộc,120 Phan Xích Long P3 Quận Bình Thạnh,1,cvgll494@gmail.com,1990-03-24 15:02:00,838011281,Laurie106,South Carolina,19300,HTTT001
6225,Lưu Trần Mẫn Khang,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,tzggtd.hucqyzpb@gmail.com,1980-05-22 01:41:00,473495931,Demond676,Pennsylvania,19400,HTTT004
6226,Đặng Đức Dũng,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,ehpkjefa.kfkhldrbbp@gmail.com,1989-01-29 14:18:00,386769439,Justin980,Nebraska,19500,HTTT001
6227,Đinh Trần Huy Khôi,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,hilhbv248@gmail.com,1994-12-23 19:35:00,526224241,Joel683,New Hampshire,19600,HTTT004
6228,Nguyễn Hồ An,120 Phan Xích Long P3 Quận Bình Thạnh,1,yiruajvb041@gmail.com,1985-06-03 16:09:00,530071805,Cathy777,Hawaii,19700,HTTT004
6229,Khôi,"156 pAn Lạc A, QBình Tân, TpHCM",0,nqmh.loxydch@gmail.com,1990-10-10 19:49:00,493331489,Tameka312,Kentucky,19800,HTTT001
6230,Phan Tấn Khoa,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,evkqncm.jqrgo@gmail.com,1991-01-18 14:33:00,934455028,Darrick942,Tennessee,19900,HTTT001
6231,Nguyễn Viết Khoa,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,fhacfik.ojrkksqycl@gmail.com,1990-12-17 00:37:00,260111700,Gerardo176,Alaska,20000,HTTT002
6232,Lê Nguyễn Ngọc Thuận,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,kqlx58@gmail.com,1984-07-23 21:07:00,770519747,Kerrie015,North Dakota,0,HTTT001
6233,Nguyễn Anh Quân,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,qggxerrc.audkcekbnb@gmail.com,1980-11-13 02:19:00,5659191,Arthur925,Missouri,100,HTTT002
6234,Vĩnh Kì,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,sourz.dauu@gmail.com,1992-02-02 22:06:00,709233775,Herman918,Michigan,200,HTTT001
6235,An Lê,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,ojhcuf.nyalcggiss@gmail.com,1994-06-28 04:16:00,654135075,Jo62,Arizona,300,HTTT002
6236,Đoàn Minh Hoàng,"156 pAn Lạc A, QBình Tân, TpHCM",1,atlyrlg799@gmail.com,1983-07-05 00:56:00,590798309,Kristin751,Minnesota,400,HTTT002
6237,Dương,120 Phan Xích Long P3 Quận Bình Thạnh,1,gfoaubq.aetoj@gmail.com,1987-11-18 08:11:00,382208885,Carmen232,Montana,500,HTTT005
6238,Nguyễn Hoàng Điền,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,sinlhl.clqqo@gmail.com,1986-07-03 22:09:00,771337892,Danielle39,Georgia,600,HTTT005
6239,Lương Bảo Lâm,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,rhoz.xrgoqbmgt@gmail.com,1984-02-28 07:05:00,548549903,Chadwick236,New Hampshire,700,HTTT002
6240,Nguyễn Vinh,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,eccrmth.vnkmoe@gmail.com,1988-09-24 21:53:00,575159167,Lorraine185,Oklahoma,800,HTTT003
6241,Quang,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,cwctpu.racyufznb@gmail.com,1993-08-01 07:13:00,644992400,Simon181,Nebraska,900,HTTT001
6242,Minh Hoàng,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,hnow@gmail.com,1981-03-20 08:28:00,68778821,Brian727,Pennsylvania,1000,HTTT005
6243,Vũ Quốc Hoàng,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,bhwr.skgzpdasj@gmail.com,1984-02-10 14:33:00,730807854,Erick675,South Dakota,1100,HTTT002
6244,Lý Thiên Bảo,120 Phan Xích Long P3 Quận Bình Thạnh,1,wzmritl.irgqwfkfto@gmail.com,1990-04-08 14:23:00,471658410,Elaine419,South Carolina,1200,HTTT005
6245,Bùi Châu Anh,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,zoevjo.kjacxgrwa@gmail.com,1983-10-04 00:06:00,978221172,Bradley706,Washington,1300,HTTT005
6246,Trần Nhã Kỳ,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1,rhvaqen@gmail.com,1982-11-24 20:29:00,985136307,Joanna438,Illinois,1400,HTTT002
6247,Trịnh Nhật Nam,"233đường Trục, P.13, Q. BìnhThạnh",1,ueyhewh@gmail.com,1991-07-04 14:50:00,699198089,Timmy68,Idaho,1500,HTTT001
6248,Nguyễn Hà Minh Đức,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,htffl.pjjeijzb@gmail.com,1985-04-10 22:33:00,218093533,Ricardo598,Washington,1600,HTTT003
6249,Nguyễn Nhật Quang,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,syxzhyu24@gmail.com,1984-01-21 01:38:00,603615542,Byron993,Virginia,1700,HTTT001
6250,Nguyễn Vinh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,ybyia@gmail.com,1981-09-07 14:19:00,293958117,Corey884,Missouri,1800,HTTT003
6251,Nguyễn Nhật Ánh Dương,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,cpoa.ckfl@gmail.com,1986-08-21 19:03:00,783561215,Esmeralda64,Oklahoma,1900,HTTT004
6252,Vũ Quốc Hoàng,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,yfxe83@gmail.com,1987-07-09 02:11:00,807764609,Seth334,Delaware,2000,HTTT001
6253,Văn Dũng,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,zaugfoq82@gmail.com,1986-05-10 03:16:00,791866312,Shanna044,Florida,2100,HTTT003
6254,Gia Hưng,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,bdecjwdi.yzkmoaxp@gmail.com,1991-08-24 02:15:00,574788711,Shana414,New Mexico,2200,HTTT005
6255,Hà Lê Bảo Nhi,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,ezoy@gmail.com,1985-02-26 14:05:00,65731919,Jamal241,Delaware,2300,HTTT004
6256,Đỗ Đức Phúc Thịnh,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,vihuykd.csba@gmail.com,1983-11-29 17:07:00,985958160,Francisco325,Kentucky,2400,HTTT001
6257,Bùi Tiến Trọng,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,samocu.apkwxc@gmail.com,1981-12-24 02:28:00,125803590,Joel21,Pennsylvania,2500,HTTT001
6258,Nguyễn Anh Quân,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,nedhabvb58@gmail.com,1991-11-28 21:41:00,997645862,Rachel495,Maryland,2600,HTTT004
6259,Đinh Bảo Vân,"156 pAn Lạc A, QBình Tân, TpHCM",1,qliwpi@gmail.com,1985-04-08 14:09:00,536954125,Kenny248,North Dakota,2700,HTTT003
6260,Trần Hải Nam,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,kzancirk07@gmail.com,1996-03-17 08:17:00,979845620,Jennifer793,Michigan,2800,HTTT003
6261,Nguyễn Hà Khánh Ngọc,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,xptzmxz592@gmail.com,1981-01-31 21:13:00,547637467,Ronnie341,Virginia,2900,HTTT004
6262,Hoàng Gia Anh,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,ohohpqal.hnznjricu@gmail.com,1994-11-28 12:17:00,589723446,Tera229,Pennsylvania,3000,HTTT004
6263,Ngô Mạnh Quân,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1,gntcp.zqglch@gmail.com,1996-07-17 23:51:00,815158996,Nelson3,Delaware,3100,HTTT003
6264,Nguyễn Ngọc Tấn Nguyên,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1,tkwvxkty44@gmail.com,1988-06-16 21:50:00,225118926,Kerrie697,Connecticut,3200,HTTT005
6265,Bùi Châu Anh,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,kqtukd@gmail.com,1986-07-27 01:52:00,887018451,Shana321,Mississippi,3300,HTTT002
6266,Ngô Đan Khanh,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,olrtbbun.fytyunfkb@gmail.com,1984-03-31 01:43:00,231921047,Miriam945,Oklahoma,3400,HTTT002
6267,Đỗ Phạm Phương Thảo,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,kiqdiej.byvetwl@gmail.com,1985-01-20 19:38:00,489886741,Christine094,Arizona,3500,HTTT002
6268,Đoàn Minh Tuấn,"156 pAn Lạc A, QBình Tân, TpHCM",0,diseprhg.rzgfsk@gmail.com,1994-02-05 11:55:00,598636926,Dylan043,Oklahoma,3600,HTTT003
6269,Quang Minh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,qfvokx.brgj@gmail.com,1982-08-14 19:07:00,493497708,Brett47,North Dakota,3700,HTTT002
6270,Phạm Vũ Khánh Linh,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,zcjjb17@gmail.com,1985-03-14 23:10:00,338900793,Zachary175,Illinois,3800,HTTT004
6271,Nguyễn Gia Phúc,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,jwunr.vflpcqppt@gmail.com,1988-08-03 04:13:00,495535313,John235,Arkansas,3900,HTTT004
